Reading PCAP data...

Generated CSV file from ../demo-muteeb.pcap...

Merged common columns in dataset...

Dataset preprocess completed...

Accuracy...

Logistic_Regression_Model           6.77%
Naive_Bayes                         32.28%
Gradient_Boosting_Classifier_Model  56.73%
Decision_Tree_Classifier_Model      71.9%
K_Neighbors_Classifier_Model        23.24%
Random_Forest_Classifier_Model      77.77%

Prediction...

Packet Time                  Logistic_Regression          Naive_Bayes                  Gradient_Boosting_Classifier Decision_Tree_Classifier     K_Neighbors_Classifier       Random_Forest_Classifier     Actual Packet Protocol      
7576-1645977873.282942       quic                         non-quic                     quic                         quic                         non-quic                     non-quic                     non-quic                    
7577-1645977873.284102       quic                         non-quic                     quic                         non-quic                     non-quic                     non-quic                     non-quic                    
7578-1645977873.285344       quic                         non-quic                     quic                         quic                         non-quic                     non-quic                     non-quic                    
7579-1645977873.29118        quic                         non-quic                     quic                         quic                         non-quic                     non-quic                     non-quic                    
7580-1645977873.303029       quic                         non-quic                     quic                         non-quic                     non-quic                     non-quic                     non-quic                    
7581-1645977873.319627       quic                         quic                         non-quic                     non-quic                     quic                         non-quic                     non-quic                    
7582-1645977873.320856       quic                         quic                         non-quic                     non-quic                     quic                         non-quic                     non-quic                    
7583-1645977873.321187       quic                         quic                         non-quic                     non-quic                     quic                         non-quic                     non-quic                    
7584-1645977873.321188       quic                         quic                         non-quic                     non-quic                     quic                         non-quic                     non-quic                    
7585-1645977873.321188       quic                         quic                         non-quic                     non-quic                     quic                         non-quic                     non-quic                    
7586-1645977873.321702       quic                         quic                         non-quic                     non-quic                     quic                         non-quic                     non-quic                    
7587-1645977873.32383        quic                         non-quic                     quic                         non-quic                     non-quic                     non-quic                     non-quic                    
7588-1645977873.3301         quic                         quic                         non-quic                     non-quic                     quic                         non-quic                     non-quic                    
7589-1645977873.33018        quic                         quic                         non-quic                     non-quic                     quic                         non-quic                     non-quic                    
7590-1645977873.33533        quic                         quic                         non-quic                     non-quic                     quic                         non-quic                     non-quic                    
7591-1645977873.335337       quic                         quic                         non-quic                     non-quic                     quic                         non-quic                     non-quic                    
7592-1645977873.335339       quic                         quic                         non-quic                     non-quic                     quic                         non-quic                     non-quic                    
7593-1645977873.335341       quic                         quic                         non-quic                     non-quic                     quic                         non-quic                     non-quic                    
7594-1645977873.335343       quic                         quic                         non-quic                     non-quic                     quic                         non-quic                     non-quic                    
7595-1645977873.335345       quic                         quic                         non-quic                     non-quic                     quic                         non-quic                     non-quic                    
7596-1645977873.335347       quic                         quic                         non-quic                     non-quic                     quic                         non-quic                     non-quic                    
7597-1645977873.335349       quic                         quic                         non-quic                     non-quic                     quic                         non-quic                     non-quic                    
7598-1645977873.335351       quic                         quic                         non-quic                     non-quic                     quic                         non-quic                     non-quic                    
7599-1645977873.335353       quic                         quic                         non-quic                     non-quic                     quic                         non-quic                     non-quic                    
7600-1645977873.335355       quic                         quic                         non-quic                     non-quic                     quic                         non-quic                     non-quic                    
7601-1645977873.335434       quic                         quic                         non-quic                     non-quic                     quic                         non-quic                     non-quic                    
7602-1645977873.342987       quic                         non-quic                     quic                         non-quic                     non-quic                     non-quic                     non-quic                    
7603-1645977873.362181       quic                         non-quic                     quic                         non-quic                     non-quic                     non-quic                     non-quic                    
7604-1645977873.376292       quic                         quic                         non-quic                     non-quic                     quic                         non-quic                     non-quic                    
7605-1645977873.376784       quic                         quic                         non-quic                     non-quic                     quic                         non-quic                     non-quic                    
7606-1645977873.377102       quic                         quic                         non-quic                     non-quic                     quic                         non-quic                     non-quic                    
7607-1645977873.377103       quic                         quic                         non-quic                     non-quic                     quic                         non-quic                     non-quic                    
7608-1645977873.377502       quic                         quic                         non-quic                     non-quic                     quic                         non-quic                     non-quic                    
7609-1645977873.377797       quic                         quic                         non-quic                     non-quic                     quic                         non-quic                     non-quic                    
7610-1645977873.383715       quic                         non-quic                     quic                         non-quic                     non-quic                     non-quic                     non-quic                    
7611-1645977873.402009       quic                         non-quic                     quic                         non-quic                     non-quic                     non-quic                     non-quic                    
7612-1645977873.404086       quic                         non-quic                     quic                         quic                         non-quic                     non-quic                     non-quic                    
7613-1645977873.409346       quic                         non-quic                     quic                         non-quic                     non-quic                     non-quic                     non-quic                    
7614-1645977873.41313        quic                         non-quic                     quic                         quic                         non-quic                     non-quic                     non-quic                    
7615-1645977873.42243        quic                         non-quic                     quic                         quic                         non-quic                     non-quic                     non-quic                    
7616-1645977873.42408        quic                         non-quic                     quic                         non-quic                     non-quic                     non-quic                     non-quic                    
7617-1645977873.428802       quic                         non-quic                     quic                         non-quic                     non-quic                     non-quic                     non-quic                    
7618-1645977873.428986       quic                         non-quic                     quic                         quic                         non-quic                     non-quic                     non-quic                    
7619-1645977873.429518       quic                         quic                         non-quic                     non-quic                     quic                         non-quic                     non-quic                    
7620-1645977873.429524       quic                         quic                         non-quic                     non-quic                     quic                         non-quic                     non-quic                    
7621-1645977873.429527       quic                         quic                         non-quic                     non-quic                     quic                         non-quic                     non-quic                    
7622-1645977873.42953        quic                         quic                         non-quic                     non-quic                     quic                         non-quic                     non-quic                    
7623-1645977873.429537       quic                         quic                         non-quic                     non-quic                     quic                         non-quic                     non-quic                    
7624-1645977873.429539       quic                         quic                         non-quic                     non-quic                     quic                         non-quic                     non-quic                    
7625-1645977873.429542       quic                         quic                         non-quic                     non-quic                     quic                         non-quic                     non-quic                    
7626-1645977873.429544       quic                         quic                         non-quic                     non-quic                     quic                         non-quic                     non-quic                    
7627-1645977873.429546       quic                         quic                         non-quic                     non-quic                     quic                         non-quic                     non-quic                    
7628-1645977873.429547       quic                         quic                         non-quic                     non-quic                     quic                         non-quic                     non-quic                    
7629-1645977873.429551       quic                         quic                         non-quic                     non-quic                     quic                         non-quic                     non-quic                    
7630-1645977873.429667       quic                         quic                         non-quic                     non-quic                     quic                         non-quic                     non-quic                    
7631-1645977873.429736       quic                         non-quic                     quic                         quic                         non-quic                     non-quic                     non-quic                    
7632-1645977873.435327       quic                         non-quic                     quic                         quic                         non-quic                     non-quic                     non-quic                    
7633-1645977873.4371         quic                         non-quic                     quic                         quic                         non-quic                     non-quic                     non-quic                    
7634-1645977873.443441       quic                         non-quic                     quic                         non-quic                     non-quic                     non-quic                     non-quic                    
7635-1645977873.445749       quic                         non-quic                     quic                         quic                         non-quic                     non-quic                     non-quic                    
7636-1645977873.451074       quic                         non-quic                     quic                         quic                         non-quic                     non-quic                     non-quic                    
7637-1645977873.453212       quic                         non-quic                     quic                         quic                         non-quic                     non-quic                     non-quic                    
7638-1645977873.459005       quic                         non-quic                     quic                         quic                         non-quic                     non-quic                     non-quic                    
7639-1645977873.46193        quic                         non-quic                     quic                         non-quic                     non-quic                     non-quic                     non-quic                    
7640-1645977873.469267       quic                         quic                         non-quic                     non-quic                     quic                         non-quic                     non-quic                    
7641-1645977873.470726       quic                         non-quic                     quic                         non-quic                     non-quic                     non-quic                     non-quic                    
7642-1645977873.471021       quic                         quic                         non-quic                     non-quic                     quic                         non-quic                     non-quic                    
7643-1645977873.471021       quic                         quic                         non-quic                     non-quic                     quic                         non-quic                     non-quic                    
7644-1645977873.471022       quic                         quic                         non-quic                     non-quic                     quic                         non-quic                     non-quic                    
7645-1645977873.471229       quic                         quic                         non-quic                     non-quic                     quic                         non-quic                     non-quic                    
7646-1645977873.47123        quic                         quic                         non-quic                     non-quic                     quic                         non-quic                     non-quic                    
7647-1645977873.479493       quic                         quic                         non-quic                     non-quic                     quic                         non-quic                     non-quic                    
7648-1645977873.479501       quic                         quic                         non-quic                     non-quic                     quic                         non-quic                     non-quic                    
7649-1645977873.479504       quic                         quic                         non-quic                     non-quic                     quic                         non-quic                     non-quic                    
7650-1645977873.479507       quic                         quic                         non-quic                     non-quic                     quic                         non-quic                     non-quic                    
7651-1645977873.47951        quic                         quic                         non-quic                     non-quic                     quic                         non-quic                     non-quic                    
7652-1645977873.479513       quic                         quic                         non-quic                     non-quic                     quic                         non-quic                     non-quic                    
7653-1645977873.479516       quic                         quic                         non-quic                     non-quic                     quic                         non-quic                     non-quic                    
7654-1645977873.479518       quic                         quic                         non-quic                     non-quic                     quic                         non-quic                     non-quic                    
7655-1645977873.479521       quic                         quic                         non-quic                     non-quic                     quic                         non-quic                     non-quic                    
7656-1645977873.479523       quic                         quic                         non-quic                     non-quic                     quic                         non-quic                     non-quic                    
7657-1645977873.479526       quic                         quic                         non-quic                     non-quic                     quic                         non-quic                     non-quic                    
7658-1645977873.47972        quic                         quic                         non-quic                     non-quic                     quic                         non-quic                     non-quic                    
7659-1645977873.483031       quic                         non-quic                     quic                         non-quic                     non-quic                     non-quic                     non-quic                    
7660-1645977873.489836       quic                         non-quic                     quic                         non-quic                     non-quic                     non-quic                     non-quic                    
7661-1645977873.502508       quic                         non-quic                     quic                         non-quic                     non-quic                     non-quic                     non-quic                    
7662-1645977873.518808       quic                         quic                         non-quic                     non-quic                     quic                         non-quic                     non-quic                    
7663-1645977873.519731       quic                         quic                         non-quic                     non-quic                     quic                         non-quic                     non-quic                    
7664-1645977873.520956       quic                         quic                         non-quic                     non-quic                     quic                         non-quic                     non-quic                    
7665-1645977873.521301       quic                         quic                         non-quic                     non-quic                     quic                         non-quic                     non-quic                    
7666-1645977873.521301       quic                         quic                         non-quic                     non-quic                     quic                         non-quic                     non-quic                    
7667-1645977873.521302       quic                         quic                         non-quic                     non-quic                     quic                         non-quic                     non-quic                    
7668-1645977873.522448       quic                         non-quic                     quic                         non-quic                     non-quic                     non-quic                     non-quic                    
7669-1645977873.52938        quic                         quic                         non-quic                     non-quic                     quic                         non-quic                     non-quic                    
7670-1645977873.529387       quic                         quic                         non-quic                     non-quic                     quic                         non-quic                     non-quic                    
7671-1645977873.52939        quic                         quic                         non-quic                     non-quic                     quic                         non-quic                     non-quic                    
7672-1645977873.529392       quic                         quic                         non-quic                     non-quic                     quic                         non-quic                     non-quic                    
7673-1645977873.529394       quic                         quic                         non-quic                     non-quic                     quic                         non-quic                     non-quic                    
7674-1645977873.529396       quic                         quic                         non-quic                     non-quic                     quic                         non-quic                     non-quic                    
7675-1645977873.529398       quic                         quic                         non-quic                     non-quic                     quic                         non-quic                     non-quic                    
7676-1645977873.529401       quic                         quic                         non-quic                     non-quic                     quic                         non-quic                     non-quic                    
7677-1645977873.529402       quic                         quic                         non-quic                     non-quic                     quic                         non-quic                     non-quic                    
7678-1645977873.529404       quic                         quic                         non-quic                     non-quic                     quic                         non-quic                     non-quic                    
7679-1645977873.529405       quic                         quic                         non-quic                     non-quic                     quic                         non-quic                     non-quic                    
7680-1645977873.52955        quic                         quic                         non-quic                     non-quic                     quic                         non-quic                     non-quic                    
7681-1645977873.54233        quic                         non-quic                     quic                         non-quic                     non-quic                     non-quic                     non-quic                    
7682-1645977873.547212       quic                         non-quic                     quic                         non-quic                     non-quic                     non-quic                     non-quic                    
7683-1645977873.562575       quic                         non-quic                     quic                         non-quic                     non-quic                     non-quic                     non-quic                    
7684-1645977873.569127       quic                         quic                         non-quic                     non-quic                     quic                         non-quic                     non-quic                    
7685-1645977873.570155       quic                         quic                         non-quic                     non-quic                     quic                         non-quic                     non-quic                    
7686-1645977873.570418       quic                         quic                         non-quic                     non-quic                     quic                         non-quic                     non-quic                    
7687-1645977873.571284       quic                         quic                         non-quic                     non-quic                     quic                         non-quic                     non-quic                    
7688-1645977873.57153        quic                         quic                         non-quic                     non-quic                     quic                         non-quic                     non-quic                    
7689-1645977873.57153        quic                         quic                         non-quic                     non-quic                     quic                         non-quic                     non-quic                    
7690-1645977873.583126       quic                         non-quic                     quic                         non-quic                     non-quic                     non-quic                     non-quic                    
7691-1645977873.586043       quic                         quic                         non-quic                     non-quic                     quic                         non-quic                     non-quic                    
7692-1645977873.58605        quic                         quic                         non-quic                     non-quic                     quic                         non-quic                     non-quic                    
7693-1645977873.586052       quic                         quic                         non-quic                     non-quic                     quic                         non-quic                     non-quic                    
7694-1645977873.586054       quic                         quic                         non-quic                     non-quic                     quic                         non-quic                     non-quic                    
7695-1645977873.586055       quic                         quic                         non-quic                     non-quic                     quic                         non-quic                     non-quic                    
7696-1645977873.586057       quic                         quic                         non-quic                     non-quic                     quic                         non-quic                     non-quic                    
7697-1645977873.586059       quic                         quic                         non-quic                     non-quic                     quic                         non-quic                     non-quic                    
7698-1645977873.586061       quic                         quic                         non-quic                     non-quic                     quic                         non-quic                     non-quic                    
7699-1645977873.586063       quic                         quic                         non-quic                     non-quic                     quic                         non-quic                     non-quic                    
7700-1645977873.586065       quic                         quic                         non-quic                     non-quic                     quic                         non-quic                     non-quic                    
7701-1645977873.586067       quic                         quic                         non-quic                     non-quic                     quic                         non-quic                     non-quic                    
7702-1645977873.586146       quic                         quic                         non-quic                     non-quic                     quic                         non-quic                     non-quic                    
7703-1645977873.605264       quic                         non-quic                     quic                         non-quic                     non-quic                     non-quic                     non-quic                    
7704-1645977873.618027       quic                         non-quic                     quic                         quic                         non-quic                     non-quic                     non-quic                    
7705-1645977873.622687       quic                         non-quic                     quic                         non-quic                     non-quic                     non-quic                     non-quic                    
7706-1645977873.625178       quic                         quic                         non-quic                     non-quic                     quic                         non-quic                     non-quic                    
7707-1645977873.626426       quic                         quic                         non-quic                     non-quic                     quic                         non-quic                     non-quic                    
7708-1645977873.62737        quic                         quic                         non-quic                     non-quic                     quic                         non-quic                     non-quic                    
7709-1645977873.627736       quic                         quic                         non-quic                     non-quic                     quic                         non-quic                     non-quic                    
7710-1645977873.627736       quic                         quic                         non-quic                     non-quic                     quic                         non-quic                     non-quic                    
7711-1645977873.627736       quic                         quic                         non-quic                     non-quic                     quic                         non-quic                     non-quic                    
7712-1645977873.628395       quic                         non-quic                     quic                         quic                         non-quic                     non-quic                     non-quic                    
7713-1645977873.634831       quic                         non-quic                     quic                         quic                         non-quic                     non-quic                     non-quic                    
7714-1645977873.637584       quic                         non-quic                     quic                         quic                         non-quic                     non-quic                     non-quic                    
7715-1645977873.642668       quic                         non-quic                     quic                         quic                         non-quic                     non-quic                     non-quic                    
7716-1645977873.642669       quic                         non-quic                     quic                         non-quic                     non-quic                     non-quic                     non-quic                    
7717-1645977873.644276       quic                         non-quic                     quic                         quic                         non-quic                     non-quic                     non-quic                    
7718-1645977873.656761       quic                         non-quic                     quic                         quic                         non-quic                     non-quic                     non-quic                    
7719-1645977873.661817       quic                         non-quic                     quic                         quic                         non-quic                     non-quic                     non-quic                    
7720-1645977873.662898       quic                         non-quic                     quic                         non-quic                     non-quic                     non-quic                     non-quic                    
7721-1645977873.664903       quic                         non-quic                     quic                         quic                         non-quic                     non-quic                     non-quic                    
7722-1645977873.670057       quic                         non-quic                     quic                         quic                         non-quic                     non-quic                     non-quic                    
7723-1645977873.672717       quic                         non-quic                     quic                         quic                         non-quic                     non-quic                     non-quic                    
7724-1645977873.678267       quic                         non-quic                     quic                         quic                         non-quic                     non-quic                     non-quic                    
7725-1645977873.679399       quic                         quic                         non-quic                     non-quic                     quic                         non-quic                     non-quic                    
7726-1645977873.679406       quic                         quic                         non-quic                     non-quic                     quic                         non-quic                     non-quic                    
7727-1645977873.679409       quic                         quic                         non-quic                     non-quic                     quic                         non-quic                     non-quic                    
7728-1645977873.679412       quic                         quic                         non-quic                     non-quic                     quic                         non-quic                     non-quic                    
7729-1645977873.679415       quic                         quic                         non-quic                     non-quic                     quic                         non-quic                     non-quic                    
7730-1645977873.679418       quic                         quic                         non-quic                     non-quic                     quic                         non-quic                     non-quic                    
7731-1645977873.679421       quic                         quic                         non-quic                     non-quic                     quic                         non-quic                     non-quic                    
7732-1645977873.679423       quic                         quic                         non-quic                     non-quic                     quic                         non-quic                     non-quic                    
7733-1645977873.679426       quic                         quic                         non-quic                     non-quic                     quic                         non-quic                     non-quic                    
7734-1645977873.679429       quic                         quic                         non-quic                     non-quic                     quic                         non-quic                     non-quic                    
7735-1645977873.679431       quic                         quic                         non-quic                     non-quic                     quic                         non-quic                     non-quic                    
7736-1645977873.679518       quic                         quic                         non-quic                     non-quic                     quic                         non-quic                     non-quic                    
7737-1645977873.682018       quic                         non-quic                     quic                         quic                         non-quic                     non-quic                     non-quic                    
7738-1645977873.683413       quic                         non-quic                     quic                         non-quic                     non-quic                     non-quic                     non-quic                    
7739-1645977873.68761        quic                         non-quic                     quic                         quic                         non-quic                     non-quic                     non-quic                    
7740-1645977873.688868       quic                         non-quic                     quic                         quic                         non-quic                     non-quic                     non-quic                    
7741-1645977873.702376       quic                         non-quic                     quic                         non-quic                     non-quic                     non-quic                     non-quic                    
7742-1645977873.719612       quic                         quic                         non-quic                     non-quic                     quic                         non-quic                     non-quic                    
7743-1645977873.720549       quic                         quic                         non-quic                     non-quic                     quic                         non-quic                     non-quic                    
7744-1645977873.720852       quic                         quic                         non-quic                     non-quic                     quic                         non-quic                     non-quic                    
7745-1645977873.720853       quic                         quic                         non-quic                     non-quic                     quic                         non-quic                     non-quic                    
7746-1645977873.721433       quic                         quic                         non-quic                     non-quic                     quic                         non-quic                     non-quic                    
7747-1645977873.721733       quic                         quic                         non-quic                     non-quic                     quic                         non-quic                     non-quic                    
7748-1645977873.723092       quic                         non-quic                     quic                         non-quic                     non-quic                     non-quic                     non-quic                    
7749-1645977873.729401       quic                         quic                         non-quic                     non-quic                     quic                         non-quic                     non-quic                    
7750-1645977873.729407       quic                         quic                         non-quic                     non-quic                     quic                         non-quic                     non-quic                    
7751-1645977873.729409       quic                         quic                         non-quic                     non-quic                     quic                         non-quic                     non-quic                    
7752-1645977873.729412       quic                         quic                         non-quic                     non-quic                     quic                         non-quic                     non-quic                    
7753-1645977873.729414       quic                         quic                         non-quic                     non-quic                     quic                         non-quic                     non-quic                    
7754-1645977873.729416       quic                         quic                         non-quic                     non-quic                     quic                         non-quic                     non-quic                    
7755-1645977873.729417       quic                         quic                         non-quic                     non-quic                     quic                         non-quic                     non-quic                    
7756-1645977873.729419       quic                         quic                         non-quic                     non-quic                     quic                         non-quic                     non-quic                    
7757-1645977873.729421       quic                         quic                         non-quic                     non-quic                     quic                         non-quic                     non-quic                    
7758-1645977873.729423       quic                         quic                         non-quic                     non-quic                     quic                         non-quic                     non-quic                    
7759-1645977873.729425       quic                         quic                         non-quic                     non-quic                     quic                         non-quic                     non-quic                    
7760-1645977873.729543       quic                         quic                         non-quic                     non-quic                     quic                         non-quic                     non-quic                    
7761-1645977873.74307        quic                         non-quic                     quic                         non-quic                     non-quic                     non-quic                     non-quic                    
7762-1645977873.762832       quic                         non-quic                     quic                         non-quic                     non-quic                     non-quic                     non-quic                    
7763-1645977873.769176       quic                         quic                         non-quic                     non-quic                     quic                         non-quic                     non-quic                    
7764-1645977873.770115       quic                         quic                         non-quic                     non-quic                     quic                         non-quic                     non-quic                    
7765-1645977873.771346       quic                         quic                         non-quic                     non-quic                     quic                         non-quic                     non-quic                    
7766-1645977873.771346       quic                         quic                         non-quic                     non-quic                     quic                         non-quic                     non-quic                    
7767-1645977873.771346       quic                         quic                         non-quic                     non-quic                     quic                         non-quic                     non-quic                    
7768-1645977873.771533       quic                         quic                         non-quic                     non-quic                     quic                         non-quic                     non-quic                    
7769-1645977873.779376       quic                         quic                         non-quic                     non-quic                     quic                         non-quic                     non-quic                    
