frame.encap_type,frame.time_epoch,frame.len,frame.cap_len,eth.src,eth.dst,ip.version,ip.hdr_len,ip.tos,ip.id,ip.flags,ip.flags.rb,ip.flags.df,ip.flags.mf,ip.frag_offset,ip.ttl,ip.proto,ip.checksum,ip.src,ip.dst,ip.len,ip.dsfield,srcport,dstport,length,checksum,quic
1,1644570363.63941,54,54,38:f9:d3:18:46:54,1c:3b:f3:ae:c6:f0,4,20,,0x0000,0x40,0,1,0,0,64,6,0x8256,192.168.0.103,172.67.75.39,40,0x00,61199,443,20,0x1fdb,0
1,1644570363.646779,54,54,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x09e3,0x40,0,1,0,0,56,6,0x03fd,104.18.11.207,192.168.0.103,40,0x00,443,62462,20,0xdcf8,0
1,1644570363.648926,582,582,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x09e4,0x40,0,1,0,0,56,6,0x01ea,104.18.11.207,192.168.0.103,568,0x02,443,62462,20,0x59bb,0
1,1644570363.648984,54,54,38:f9:d3:18:46:54,1c:3b:f3:ae:c6:f0,4,20,,0x0000,0x40,0,1,0,0,64,6,0x05e0,192.168.0.103,104.18.11.207,40,0x00,62462,443,20,0xcb34,0
1,1644570363.665805,278,278,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x46f5,0x00,0,0,0,0,57,6,0xdc66,216.58.196.74,192.168.0.103,264,0x00,443,62463,32,0x1656,0
1,1644570363.665879,66,66,38:f9:d3:18:46:54,1c:3b:f3:ae:c6:f0,4,20,,0x0000,0x40,0,1,0,0,64,6,0xdd2f,192.168.0.103,216.58.196.74,52,0x00,62463,443,32,0x6bc7,0
1,1644570363.666789,130,130,38:f9:d3:18:46:54,1c:3b:f3:ae:c6:f0,4,20,,0x0000,0x40,0,1,0,0,64,6,0xdcef,192.168.0.103,216.58.196.74,116,0x00,62463,443,32,0x5473,0
1,1644570363.690976,754,754,38:f9:d3:18:46:54,1c:3b:f3:ae:c6:f0,4,20,,0x0000,0x40,0,1,0,0,64,6,0x27bc,192.168.0.103,142.250.192.78,740,0x00,61040,443,32,0xf15d,0
1,1644570363.691038,105,105,38:f9:d3:18:46:54,1c:3b:f3:ae:c6:f0,4,20,,0x0000,0x40,0,1,0,0,64,6,0x2a45,192.168.0.103,142.250.192.78,91,0x00,61040,443,32,0xd550,0
1,1644570363.691102,1484,1484,38:f9:d3:18:46:54,1c:3b:f3:ae:c6:f0,4,20,,0x0000,0x40,0,1,0,0,64,6,0x24e2,192.168.0.103,142.250.192.78,1470,0x00,61040,443,32,0x2deb,0
1,1644570363.691115,459,459,38:f9:d3:18:46:54,1c:3b:f3:ae:c6:f0,4,20,,0x0000,0x40,0,1,0,0,64,6,0x28e3,192.168.0.103,142.250.192.78,445,0x00,61040,443,32,0x2f6c,0
1,1644570363.701665,674,674,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x471a,0x00,0,0,0,0,120,6,0x9bb5,216.58.196.74,192.168.0.103,660,0x00,443,62463,32,0x80e3,0
1,1644570363.701666,66,66,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x4719,0x00,0,0,0,0,57,6,0xdd16,216.58.196.74,192.168.0.103,52,0x00,443,62463,32,0x7267,0
1,1644570363.701719,66,66,38:f9:d3:18:46:54,1c:3b:f3:ae:c6:f0,4,20,,0x0000,0x40,0,1,0,0,64,6,0xdd2f,192.168.0.103,216.58.196.74,52,0x00,62463,443,32,0x68e8,0
1,1644570363.713713,278,278,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x9f4d,0x00,0,0,0,0,57,6,0xd135,142.250.192.99,192.168.0.103,264,0x00,443,62464,32,0x5684,0
1,1644570363.713764,66,66,38:f9:d3:18:46:54,1c:3b:f3:ae:c6:f0,4,20,,0x0000,0x40,0,1,0,0,64,6,0x2a57,192.168.0.103,142.250.192.99,52,0x00,62464,443,32,0x445d,0
1,1644570363.714358,130,130,38:f9:d3:18:46:54,1c:3b:f3:ae:c6:f0,4,20,,0x0000,0x40,0,1,0,0,64,6,0x2a17,192.168.0.103,142.250.192.99,116,0x00,62464,443,32,0xaad5,0
1,1644570363.729114,66,66,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x6d16,0x00,0,0,0,0,57,6,0x0456,142.250.192.78,192.168.0.103,52,0x00,443,61040,32,0x35d4,0
1,1644570363.731041,101,101,38:f9:d3:18:46:54,1c:3b:f3:ae:c6:f0,4,20,,0x0000,0x40,0,1,0,0,64,6,0x2a49,192.168.0.103,142.250.192.78,87,0x00,61040,443,32,0xf307,0
1,1644570363.731112,66,66,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x6d17,0x00,0,0,0,0,57,6,0x0455,142.250.192.78,192.168.0.103,52,0x00,443,61040,32,0x35ad,0
1,1644570363.731112,66,66,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x6d18,0x00,0,0,0,0,57,6,0x0454,142.250.192.78,192.168.0.103,52,0x00,443,61040,32,0x3016,0
1,1644570363.731113,66,66,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x6d19,0x00,0,0,0,0,57,6,0x0453,142.250.192.78,192.168.0.103,52,0x00,443,61040,32,0x2e82,0
1,1644570363.732536,105,105,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x6d1a,0x00,0,0,0,0,57,6,0x042b,142.250.192.78,192.168.0.103,91,0x00,443,61040,32,0x3a71,0
1,1644570363.732623,66,66,38:f9:d3:18:46:54,1c:3b:f3:ae:c6:f0,4,20,,0x0000,0x40,0,1,0,0,64,6,0x2a6c,192.168.0.103,142.250.192.78,52,0x00,61040,443,32,0x26a8,0
1,1644570363.750086,674,674,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x9f61,0x00,0,0,0,0,120,6,0x9095,142.250.192.99,192.168.0.103,660,0x00,443,62464,32,0x9a6b,0
1,1644570363.750159,66,66,38:f9:d3:18:46:54,1c:3b:f3:ae:c6:f0,4,20,,0x0000,0x40,0,1,0,0,64,6,0x2a57,192.168.0.103,142.250.192.99,52,0x00,62464,443,32,0x417a,0
1,1644570363.753093,66,66,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x9f60,0x00,0,0,0,0,57,6,0xd1f6,142.250.192.99,192.168.0.103,52,0x00,443,62464,32,0x4afa,0
1,1644570363.771806,66,66,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x6d3f,0x00,0,0,0,0,57,6,0x042d,142.250.192.78,192.168.0.103,52,0x00,443,61040,32,0x2de5,0
1,1644570363.800554,1292,1292,38:f9:d3:18:46:54,1c:3b:f3:ae:c6:f0,4,20,,0xc91f,0x00,0,0,0,0,64,17,0x78b6,192.168.0.103,104.26.10.240,1278,0x00,54983,443,1258,0xed45,1
1,1644570363.800559,122,122,38:f9:d3:18:46:54,1c:3b:f3:ae:c6:f0,4,20,,0x7bca,0x00,0,0,0,0,64,17,0xca9d,192.168.0.103,104.26.10.240,108,0x00,54983,443,88,0x32fb,1
1,1644570363.800615,665,665,38:f9:d3:18:46:54,1c:3b:f3:ae:c6:f0,4,20,,0x07ff,0x00,0,0,0,0,64,17,0x3c4a,192.168.0.103,104.26.10.240,651,0x00,54983,443,631,0xd11d,1
1,1644570363.801394,181,181,38:f9:d3:18:46:54,1c:3b:f3:ae:c6:f0,4,20,,0x0000,0x40,0,1,0,0,64,6,0x335d,192.168.0.103,142.250.182.234,167,0x00,61201,443,32,0x6d4c,0
1,1644570363.801671,105,105,38:f9:d3:18:46:54,1c:3b:f3:ae:c6:f0,4,20,,0x0000,0x40,0,1,0,0,64,6,0x33a9,192.168.0.103,142.250.182.234,91,0x00,61201,443,32,0x46ff,0
1,1644570363.802315,663,663,38:f9:d3:18:46:54,1c:3b:f3:ae:c6:f0,4,20,,0xa041,0x00,0,0,0,0,64,17,0xa409,192.168.0.103,104.26.10.240,649,0x00,54983,443,629,0x2d26,1
1,1644570363.802794,661,661,38:f9:d3:18:46:54,1c:3b:f3:ae:c6:f0,4,20,,0x821f,0x00,0,0,0,0,64,17,0xc22d,192.168.0.103,104.26.10.240,647,0x00,54983,443,627,0x2f0b,1
1,1644570363.80425,140,140,38:f9:d3:18:46:54,1c:3b:f3:ae:c6:f0,4,20,,0x0000,0x40,0,1,0,0,64,6,0x0588,192.168.0.103,104.18.11.207,126,0x02,61209,443,20,0xc266,0
1,1644570363.804721,668,668,38:f9:d3:18:46:54,1c:3b:f3:ae:c6:f0,4,20,,0xb292,0x00,0,0,0,0,64,17,0x91b3,192.168.0.103,104.26.10.240,654,0x00,54983,443,634,0x4908,1
1,1644570363.805029,93,93,38:f9:d3:18:46:54,1c:3b:f3:ae:c6:f0,4,20,,0x0000,0x40,0,1,0,0,64,6,0x05b7,192.168.0.103,104.18.11.207,79,0x02,61209,443,20,0x1e00,0
1,1644570363.805299,667,667,38:f9:d3:18:46:54,1c:3b:f3:ae:c6:f0,4,20,,0x47ea,0x00,0,0,0,0,64,17,0xfc5c,192.168.0.103,104.26.10.240,653,0x00,54983,443,633,0x066a,1
1,1644570363.805723,659,659,38:f9:d3:18:46:54,1c:3b:f3:ae:c6:f0,4,20,,0x457c,0x00,0,0,0,0,64,17,0xfed2,192.168.0.103,104.26.10.240,645,0x00,54983,443,625,0x2306,1
1,1644570363.806055,666,666,38:f9:d3:18:46:54,1c:3b:f3:ae:c6:f0,4,20,,0x04e2,0x00,0,0,0,0,64,17,0x3f66,192.168.0.103,104.26.10.240,652,0x00,54983,443,632,0x63c9,1
1,1644570363.806371,666,666,38:f9:d3:18:46:54,1c:3b:f3:ae:c6:f0,4,20,,0x0e50,0x00,0,0,0,0,64,17,0x35f8,192.168.0.103,104.26.10.240,652,0x00,54983,443,632,0x4f69,1
1,1644570363.806729,667,667,38:f9:d3:18:46:54,1c:3b:f3:ae:c6:f0,4,20,,0xd18e,0x00,0,0,0,0,64,17,0x72b8,192.168.0.103,104.26.10.240,653,0x00,54983,443,633,0x6b91,1
1,1644570363.807296,671,671,38:f9:d3:18:46:54,1c:3b:f3:ae:c6:f0,4,20,,0x5deb,0x00,0,0,0,0,64,17,0xe657,192.168.0.103,104.26.10.240,657,0x00,54983,443,637,0xcc3e,1
1,1644570363.807788,671,671,38:f9:d3:18:46:54,1c:3b:f3:ae:c6:f0,4,20,,0xa3a9,0x00,0,0,0,0,64,17,0xa099,192.168.0.103,104.26.10.240,657,0x00,54983,443,637,0x7434,1
1,1644570363.808226,670,670,38:f9:d3:18:46:54,1c:3b:f3:ae:c6:f0,4,20,,0x63c9,0x00,0,0,0,0,64,17,0xe07a,192.168.0.103,104.26.10.240,656,0x00,54983,443,636,0xebdd,1
1,1644570363.808642,662,662,38:f9:d3:18:46:54,1c:3b:f3:ae:c6:f0,4,20,,0xecba,0x00,0,0,0,0,64,17,0x5791,192.168.0.103,104.26.10.240,648,0x00,54983,443,628,0x63e8,1
1,1644570363.809308,645,645,38:f9:d3:18:46:54,1c:3b:f3:ae:c6:f0,4,20,,0xe39c,0x00,0,0,0,0,64,17,0x60c0,192.168.0.103,104.26.10.240,631,0x00,54983,443,611,0x073a,1
1,1644570363.809723,150,150,38:f9:d3:18:46:54,1c:3b:f3:ae:c6:f0,4,20,,0x0000,0x40,0,1,0,0,64,6,0xdcdb,192.168.0.103,216.58.196.74,136,0x00,61210,443,32,0xb5e9,0
1,1644570363.810007,105,105,38:f9:d3:18:46:54,1c:3b:f3:ae:c6:f0,4,20,,0x0000,0x40,0,1,0,0,64,6,0xdd08,192.168.0.103,216.58.196.74,91,0x00,61210,443,32,0x5d77,0
1,1644570363.836375,66,66,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x6358,0x00,0,0,0,0,57,6,0x1778,142.250.182.234,192.168.0.103,52,0x00,443,61201,32,0x2fae,0
1,1644570363.838196,66,66,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x6359,0x00,0,0,0,0,57,6,0x1777,142.250.182.234,192.168.0.103,52,0x00,443,61201,32,0x2f87,0
1,1644570363.838196,105,105,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x635a,0x00,0,0,0,0,57,6,0x174f,142.250.182.234,192.168.0.103,91,0x00,443,61201,32,0xbc01,0
1,1644570363.838197,54,54,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x0249,0x40,0,1,0,0,56,6,0x0b97,104.18.11.207,192.168.0.103,40,0x00,443,61209,20,0x1c8c,0
1,1644570363.838267,66,66,38:f9:d3:18:46:54,1c:3b:f3:ae:c6:f0,4,20,,0x0000,0x40,0,1,0,0,64,6,0x33d0,192.168.0.103,142.250.182.234,52,0x00,61201,443,32,0x284f,0
1,1644570363.840771,1242,1242,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x8717,0x40,0,1,0,0,56,17,0x82f0,104.26.10.240,192.168.0.103,1228,0x00,443,54983,1208,0x4c75,1
1,1644570363.840772,93,93,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x024a,0x40,0,1,0,0,56,6,0x0b6d,104.18.11.207,192.168.0.103,79,0x02,443,61209,20,0xb812,0
1,1644570363.840854,54,54,38:f9:d3:18:46:54,1c:3b:f3:ae:c6:f0,4,20,,0x0000,0x40,0,1,0,0,64,6,0x05e0,192.168.0.103,104.18.11.207,40,0x00,61209,443,20,0x0cac,0
1,1644570363.847337,1242,1242,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x8719,0x40,0,1,0,0,56,17,0x82ee,104.26.10.240,192.168.0.103,1228,0x00,443,54983,1208,0xcb49,1
1,1644570363.847338,66,66,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x3d95,0x00,0,0,0,0,57,6,0xe69a,216.58.196.74,192.168.0.103,52,0x00,443,61210,32,0x243b,0
1,1644570363.848478,133,133,38:f9:d3:18:46:54,1c:3b:f3:ae:c6:f0,4,20,,0x8123,0x00,0,0,0,0,64,17,0xc539,192.168.0.103,104.26.10.240,119,0x00,54983,443,99,0xf668,1
1,1644570363.850618,1456,1456,38:f9:d3:18:46:54,1c:3b:f3:ae:c6:f0,4,20,,0x0000,0x40,0,1,0,0,64,6,0x24fe,192.168.0.103,142.250.192.78,1442,0x00,61040,443,32,0x7325,0
1,1644570363.850746,1484,1484,38:f9:d3:18:46:54,1c:3b:f3:ae:c6:f0,4,20,,0x0000,0x40,0,1,0,0,64,6,0x24e2,192.168.0.103,142.250.192.78,1470,0x00,61040,443,32,0x16ce,0
1,1644570363.850771,471,471,38:f9:d3:18:46:54,1c:3b:f3:ae:c6:f0,4,20,,0x0000,0x40,0,1,0,0,64,6,0x28d7,192.168.0.103,142.250.192.78,457,0x00,61040,443,32,0x5042,0
1,1644570363.863174,101,101,38:f9:d3:18:46:54,1c:3b:f3:ae:c6:f0,4,20,,0x0000,0x40,0,1,0,0,64,6,0x2a49,192.168.0.103,142.250.192.78,87,0x00,61040,443,32,0x592a,0
1,1644570363.868096,1445,1445,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x024b,0x40,0,1,0,0,56,6,0x0624,104.18.11.207,192.168.0.103,1431,0x02,443,61209,20,0x7f5c,0
1,1644570363.868096,66,66,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x3d96,0x00,0,0,0,0,57,6,0xe699,216.58.196.74,192.168.0.103,52,0x00,443,61210,32,0x2413,0
1,1644570363.868097,1514,1514,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x024c,0x40,0,1,0,0,56,6,0x05de,104.18.11.207,192.168.0.103,1500,0x02,443,61209,20,0x3570,0
1,1644570363.868097,1376,1376,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x024d,0x40,0,1,0,0,56,6,0x0667,104.18.11.207,192.168.0.103,1362,0x02,443,61209,20,0x098d,0
1,1644570363.868098,105,105,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x3d97,0x00,0,0,0,0,57,6,0xe671,216.58.196.74,192.168.0.103,91,0x00,443,61210,32,0x3a63,0
1,1644570363.868099,1514,1514,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x024e,0x40,0,1,0,0,56,6,0x05dc,104.18.11.207,192.168.0.103,1500,0x02,443,61209,20,0xca39,0
1,1644570363.868164,66,66,38:f9:d3:18:46:54,1c:3b:f3:ae:c6:f0,4,20,,0x0000,0x40,0,1,0,0,64,6,0xdd2f,192.168.0.103,216.58.196.74,52,0x00,61210,443,32,0x1cbb,0
1,1644570363.868224,54,54,38:f9:d3:18:46:54,1c:3b:f3:ae:c6:f0,4,20,,0x0000,0x40,0,1,0,0,64,6,0x05e0,192.168.0.103,104.18.11.207,40,0x00,61209,443,20,0xf702,0
1,1644570363.868318,54,54,38:f9:d3:18:46:54,1c:3b:f3:ae:c6:f0,4,20,,0x0000,0x40,0,1,0,0,64,6,0x05e0,192.168.0.103,104.18.11.207,40,0x00,61209,443,20,0xf6a9,0
1,1644570363.868946,1514,1514,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x024f,0x40,0,1,0,0,56,6,0x05db,104.18.11.207,192.168.0.103,1500,0x02,443,61209,20,0x9631,0
1,1644570363.868947,165,165,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x0250,0x40,0,1,0,0,56,6,0x0b1f,104.18.11.207,192.168.0.103,151,0x02,443,61209,20,0xfdc9,0
1,1644570363.868947,85,85,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x0251,0x40,0,1,0,0,56,6,0x0b6e,104.18.11.207,192.168.0.103,71,0x02,443,61209,20,0x7740,0
1,1644570363.868947,148,148,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x3d98,0x00,0,0,0,0,57,6,0xe645,216.58.196.74,192.168.0.103,134,0x00,443,61210,32,0x8df1,0
1,1644570363.868947,1484,1484,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x3d99,0x00,0,0,0,0,57,6,0xe10c,216.58.196.74,192.168.0.103,1470,0x00,443,61210,32,0x6c23,0
1,1644570363.868947,1484,1484,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x3d9a,0x00,0,0,0,0,57,6,0xe10b,216.58.196.74,192.168.0.103,1470,0x00,443,61210,32,0x6cc0,0
1,1644570363.868948,1484,1484,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x3d9b,0x00,0,0,0,0,57,6,0xe10a,216.58.196.74,192.168.0.103,1470,0x00,443,61210,32,0x09a8,0
1,1644570363.868948,1484,1484,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x3d9c,0x00,0,0,0,0,57,6,0xe109,216.58.196.74,192.168.0.103,1470,0x00,443,61210,32,0x4030,0
1,1644570363.868949,1484,1484,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x3d9d,0x00,0,0,0,0,57,6,0xe108,216.58.196.74,192.168.0.103,1470,0x00,443,61210,32,0x7889,0
1,1644570363.86895,1484,1484,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x3d9e,0x00,0,0,0,0,57,6,0xe107,216.58.196.74,192.168.0.103,1470,0x00,443,61210,32,0x99e0,0
1,1644570363.86895,1484,1484,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x3d9f,0x00,0,0,0,0,57,6,0xe106,216.58.196.74,192.168.0.103,1470,0x00,443,61210,32,0xb1c4,0
1,1644570363.869001,66,66,38:f9:d3:18:46:54,1c:3b:f3:ae:c6:f0,4,20,,0x0000,0x40,0,1,0,0,64,6,0xdd2f,192.168.0.103,216.58.196.74,52,0x00,61210,443,32,0xf639,0
1,1644570363.869033,54,54,38:f9:d3:18:46:54,1c:3b:f3:ae:c6:f0,4,20,,0x0000,0x40,0,1,0,0,64,6,0x05e0,192.168.0.103,104.18.11.207,40,0x00,61209,443,20,0xf081,0
1,1644570363.869084,66,66,38:f9:d3:18:46:54,1c:3b:f3:ae:c6:f0,4,20,,0x0000,0x40,0,1,0,0,64,6,0xdd2f,192.168.0.103,216.58.196.74,52,0x00,61210,443,32,0xf59c,0
1,1644570363.869811,1484,1484,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x3da0,0x00,0,0,0,0,57,6,0xe105,216.58.196.74,192.168.0.103,1470,0x00,443,61210,32,0xfd7b,0
1,1644570363.869812,1484,1484,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x3da1,0x00,0,0,0,0,57,6,0xe104,216.58.196.74,192.168.0.103,1470,0x00,443,61210,32,0x0744,0
1,1644570363.869813,1484,1484,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x3da2,0x00,0,0,0,0,57,6,0xe103,216.58.196.74,192.168.0.103,1470,0x00,443,61210,32,0x71e6,0
1,1644570363.869813,1484,1484,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x3da3,0x00,0,0,0,0,57,6,0xe102,216.58.196.74,192.168.0.103,1470,0x00,443,61210,32,0xaa92,0
1,1644570363.869814,1484,1484,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x3da4,0x00,0,0,0,0,57,6,0xe101,216.58.196.74,192.168.0.103,1470,0x00,443,61210,32,0xdd8e,0
1,1644570363.869815,1484,1484,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x3da5,0x00,0,0,0,0,57,6,0xe100,216.58.196.74,192.168.0.103,1470,0x00,443,61210,32,0x9702,0
1,1644570363.869815,1484,1484,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x3da6,0x00,0,0,0,0,57,6,0xe0ff,216.58.196.74,192.168.0.103,1470,0x00,443,61210,32,0x06c3,0
1,1644570363.869816,1484,1484,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x3da7,0x00,0,0,0,0,57,6,0xe0fe,216.58.196.74,192.168.0.103,1470,0x00,443,61210,32,0xd88b,0
1,1644570363.869816,1484,1484,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x3da8,0x00,0,0,0,0,57,6,0xe0fd,216.58.196.74,192.168.0.103,1470,0x00,443,61210,32,0x105d,0
1,1644570363.869817,1484,1484,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x3daa,0x00,0,0,0,0,57,6,0xe0fb,216.58.196.74,192.168.0.103,1470,0x00,443,61210,32,0x3bf7,0
1,1644570363.869818,1484,1484,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x3dab,0x00,0,0,0,0,57,6,0xe0fa,216.58.196.74,192.168.0.103,1470,0x00,443,61210,32,0xd58f,0
1,1644570363.869818,1484,1484,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x3dac,0x00,0,0,0,0,57,6,0xe0f9,216.58.196.74,192.168.0.103,1470,0x00,443,61210,32,0x7df7,0
1,1644570363.869819,1484,1484,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x3dad,0x00,0,0,0,0,57,6,0xe0f8,216.58.196.74,192.168.0.103,1470,0x00,443,61210,32,0x3260,0
1,1644570363.86982,1484,1484,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x3dae,0x00,0,0,0,0,57,6,0xe0f7,216.58.196.74,192.168.0.103,1470,0x00,443,61210,32,0xfc1f,0
1,1644570363.86982,1228,1228,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x3daf,0x00,0,0,0,0,57,6,0xe1f6,216.58.196.74,192.168.0.103,1214,0x00,443,61210,32,0x2b09,0
1,1644570363.869877,66,66,38:f9:d3:18:46:54,1c:3b:f3:ae:c6:f0,4,20,,0x0000,0x40,0,1,0,0,64,6,0xdd2f,192.168.0.103,216.58.196.74,52,0x00,61210,443,32,0xb99b,0
1,1644570363.869909,66,66,38:f9:d3:18:46:54,1c:3b:f3:ae:c6:f0,4,20,,0x0000,0x40,0,1,0,0,64,6,0xdd2f,192.168.0.103,216.58.196.74,52,0x00,61210,443,32,0xa4c6,0
1,1644570363.870739,66,66,38:f9:d3:18:46:54,1c:3b:f3:ae:c6:f0,4,20,,0x0000,0x40,0,1,0,0,64,6,0xdd2f,192.168.0.103,216.58.196.74,52,0x00,61210,443,32,0xa37c,0
1,1644570363.872224,105,105,38:f9:d3:18:46:54,1c:3b:f3:ae:c6:f0,4,20,,0x0000,0x40,0,1,0,0,64,6,0xdd08,192.168.0.103,216.58.196.74,91,0x00,61210,443,32,0xf559,0
1,1644570363.873632,87,87,38:f9:d3:18:46:54,1c:3b:f3:ae:c6:f0,4,20,,0x2c34,0x00,0,0,0,0,64,17,0x1a57,192.168.0.103,104.26.10.240,73,0x00,54983,443,53,0xa562,1
1,1644570363.888758,66,66,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x6d57,0x00,0,0,0,0,57,6,0x0415,142.250.192.78,192.168.0.103,52,0x00,443,61040,32,0x277f,0
1,1644570363.889915,66,66,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x6d58,0x00,0,0,0,0,57,6,0x0414,142.250.192.78,192.168.0.103,52,0x00,443,61040,32,0x21e9,0
1,1644570363.891286,66,66,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x6d59,0x00,0,0,0,0,57,6,0x0413,142.250.192.78,192.168.0.103,52,0x00,443,61040,32,0x2049,0
1,1644570363.896033,142,142,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x8735,0x40,0,1,0,0,56,17,0x871e,104.26.10.240,192.168.0.103,128,0x00,443,54983,108,0xb12e,1
1,1644570363.898881,66,66,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x8736,0x40,0,1,0,0,56,17,0x8769,104.26.10.240,192.168.0.103,52,0x00,443,54983,32,0x2b95,1
1,1644570363.898881,66,66,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x8737,0x40,0,1,0,0,56,17,0x8768,104.26.10.240,192.168.0.103,52,0x00,443,54983,32,0x1ed7,1
1,1644570363.899091,87,87,38:f9:d3:18:46:54,1c:3b:f3:ae:c6:f0,4,20,,0x9ade,0x00,0,0,0,0,64,17,0xabac,192.168.0.103,104.26.10.240,73,0x00,54983,443,53,0x52a8,1
1,1644570363.902415,91,91,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x8738,0x40,0,1,0,0,56,17,0x874e,104.26.10.240,192.168.0.103,77,0x00,443,54983,57,0x1672,1
1,1644570363.902416,66,66,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x6d5a,0x00,0,0,0,0,57,6,0x0412,142.250.192.78,192.168.0.103,52,0x00,443,61040,32,0x200e,0
1,1644570363.902416,185,185,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x6385,0x00,0,0,0,0,120,6,0xd7d3,142.250.182.234,192.168.0.103,171,0x00,443,61201,32,0xc75f,0
1,1644570363.902417,1112,1112,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x6386,0x00,0,0,0,0,120,6,0xd433,142.250.182.234,192.168.0.103,1098,0x00,443,61201,32,0x80fa,0
